주택관리번호,공고번호,주택명,주택구분코드,주택구분코드명,주택상세구분코드,주택상세구분코드명,분양구분코드,분양구분코드명,공급지역코드,공급지역명,공급위치우편번호,공급위치,공급규모,모집공고일,청약접수시작일,청약접수종료일,특별공급접수시작일,특별공급접수종료일,해당지역1순위접수시작일,해당지역1순위접수종료일,경기지역1순위접수시작일,경기지역1순위접수종료일,기타지역1순위접수시작일,기타지역1순위접수종료일,해당지역2순위접수시작일,해당지역2순위접수종료일,경기지역2순위접수시작일,경기지역2순위접수종료일,기타지역2순위접수시작일,기타지역2순위접수종료일,당첨자발표일,계약시작일,계약종료일,홈페이지주소,건설업체명_시공사,문의처,사업주체명_시행사,입주예정월,투기과열지구,조정대상지역,분양가상한제,정비사업,공공주택지구,대규모택지개발지구,수도권내민영공공주택지구,모집공고홈페이지주소,주택형,공급세대수,순위,거주지역,접수건수,경쟁률,최저당첨가점,최고당첨가점,평균당첨가점,정제된주택명,공급위치 by 주택명
2020001399,2020001399,부평 캐슬앤더샵 퍼스트,1,APT,1,민영,0,분양주택,400,인천,21305,인천광역시 부평구 청천동 104번지 일원,1140,2020-12-30,2021-01-11,2021-01-14,2021-01-11,2021-01-11,2021-01-12,2021-01-12,,,2021-01-13,2021-01-13,2021-01-14,2021-01-14,,,2021-01-14,2021-01-14,2021-01-21,2021-02-01,2021-02-10,http://www.lottecastle.co.kr,롯데건설(주),18116767,청천1주택재개발정비사업조합,202311,N,Y,N,Y,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001399&pblancNo=2020001399,059.9295,370,1순위,해당지역,"4,778",12.91,35,64,43.85,인천 부평 캐슬앤더샵 퍼스트,인천 부평구 산곡동 550
2020001435,2020001435,장항지구 A-4블록 신혼희망타운,1,APT,3,국민,0,분양주택,410,경기,10400,고양 장항 A-4블록 ,994,2020-12-29,2021-01-12,2021-01-14,,,2021-01-12,2021-01-13,2021-01-12,2021-01-13,2021-01-12,2021-01-13,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-21,2021-05-21,2021-05-27,https://apply.lh.or.kr,쌍용건설(주),16001004,한국토지주택공사 인천지역본부,202403,N,Y,Y,N,Y,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001435&pblancNo=2020001435,청약신청 종료 후 표출됩니다.,,,,,,,,,경기 장항지구 신혼희망타운,경기 고양시 일산동구 장항동 634-76
2020001436,2020001436,장항지구 A-5블록 신혼희망타운,1,APT,3,국민,0,분양주택,410,경기,10400,장항지구 A-5블록 ,444,2020-12-29,2021-01-12,2021-01-14,,,2021-01-12,2021-01-13,2021-01-12,2021-01-13,2021-01-12,2021-01-13,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-22,2021-05-28,2021-06-01,https://apply.lh.or.kr,(주)케이씨씨건설,16001004,한국토지주택공사 인천지역본부,202403,N,Y,Y,Y,Y,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001436&pblancNo=2020001436,청약신청 종료 후 표출됩니다.,,,,,,,,,경기 장항지구 신혼희망타운,경기 고양시 일산동구 장항동 634-76
2020001438,2020001438,고양지축 A-2블록 신혼희망타운(공공분양),1,APT,3,국민,0,분양주택,410,경기,10585,경기도 고양시 덕양구 지축동 일원,389,2020-12-29,2021-01-12,2021-01-13,,,2021-01-12,2021-01-12,2021-01-12,2021-01-12,2021-01-12,2021-01-12,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-20,2021-05-17,2021-05-20,https://apply.lh.or.kr,㈜금호산업,023819481,한국토지주택공사 인천지역본부,202307,N,Y,Y,N,Y,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001438&pblancNo=2020001438,055.8400A,264,1순위,해당지역,0,,,,,경기 고양지축 신혼희망타운,경기 고양시 덕양구 지축동 951
2020001428,2020001428,위례자이 더 시티,1,APT,3,국민,0,분양주택,410,경기,13642,경기도 성남시 수정구 창곡동 512 (위례신도시 A2-6BL),360,2020-12-29,2021-01-11,2021-01-13,2021-01-11,2021-01-11,2021-01-12,2021-01-12,2021-01-12,2021-01-12,2021-01-12,2021-01-12,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-19,2021-03-02,2021-03-06,http://wirye-xi-thecity.com/,지에스건설(주),16443260,"지에스건설(주),한국토지주택공사",202303,Y,Y,Y,N,N,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001428&pblancNo=2020001428,074.9800A,14,1순위,해당지역,"1,553",388.25,,,,경기 위례자이 더 시티,경기 성남시 수정구 창곡동 512
2020001429,2020001429,일신건영휴먼하임,1,APT,1,민영,0,분양주택,410,경기,14675,경기도 부천시 괴안동2외 4필지 ,27,2020-12-28,2021-01-07,2021-01-11,,,2021-01-07,2021-01-07,,,2021-01-08,2021-01-08,2021-01-11,2021-01-11,,,2021-01-11,2021-01-11,2021-01-15,2021-01-26,2021-01-28,http://www.광한재건축조합.kr,일신건영주식회사,0323453888,광한소규모재건축조합,202212,N,Y,N,Y,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001429&pblancNo=2020001429,041.0458A,11,1순위,해당지역,12,1.09,-,-,-,경기 일신건영휴먼하임,경기 부천시 소사구 괴안동 269
2020001404,2020001404,판교밸리자이 3단지,1,APT,1,민영,0,분양주택,410,경기,13105,경기도 성남수정구 고등동 601,90,2020-12-28,2021-01-07,2021-01-12,2021-01-07,2021-01-07,2021-01-08,2021-01-08,,,2021-01-11,2021-01-11,2021-01-12,2021-01-12,,,2021-01-12,2021-01-12,2021-01-18,2021-02-01,2021-02-05,http://pangyo-xi.co.kr/,지에스건설(주),18334471,화이트코리아산업(주),202302,Y,Y,Y,N,Y,N,Y,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001404&pblancNo=2020001404,060.9892A,34,1순위,해당지역,923,27.15,64,69,64.79,경기 판교밸리자이 3단지,경기 성남시 수정구 고등동 601
2020001403,2020001403,판교밸리자이 2단지,1,APT,1,민영,0,분양주택,410,경기,13105,경기도 성남수정구 고등동 585,130,2020-12-28,2021-01-07,2021-01-12,2021-01-07,2021-01-07,2021-01-08,2021-01-08,,,2021-01-11,2021-01-11,2021-01-12,2021-01-12,,,2021-01-12,2021-01-12,2021-01-18,2021-02-01,2021-02-05,http://pangyo-xi.co.kr/,지에스건설(주),18334471,화이트코리아산업(주),202302,Y,Y,Y,N,Y,N,Y,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001403&pblancNo=2020001403,060.9892A,51,1순위,해당지역,"3,237",63.47,68,79,69.41,경기 판교밸리자이 2단지,경기 성남시 수정구 고등동 585
2020001402,2020001402,판교밸리자이 1단지,1,APT,1,민영,0,분양주택,410,경기,13105,경기도 성남수정구 고등동 582,130,2020-12-28,2021-01-07,2021-01-12,2021-01-07,2021-01-07,2021-01-08,2021-01-08,,,2021-01-11,2021-01-11,2021-01-12,2021-01-12,,,2021-01-12,2021-01-12,2021-01-18,2021-02-01,2021-02-05,http://pangyo-xi.co.kr/,지에스건설(주),18334471,화이트코리아산업(주),202302,Y,Y,Y,N,Y,N,Y,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001402&pblancNo=2020001402,060.9892A,33,1순위,해당지역,"1,127",34.15,65,74,68.52,경기 판교밸리자이 1단지,경기 성남시 수정구 고등동 582
2020001398,2020001398,양주회천 A17블록 신혼희망타운(공공분양),1,APT,3,국민,0,분양주택,410,경기,11479,"경기도 양주시 고암동, 덕계동, 덕정동, 산북동, 회정동 일원 양주회천택지개발지구 내 A17블록",506,2020-12-18,2020-12-28,2020-12-31,,,2020-12-28,2020-12-30,2020-12-28,2020-12-30,2020-12-28,2020-12-30,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2021-01-05,2021-04-07,2021-04-13,,,16001004,한국토지주택공사 서울지역본부,202212,N,Y,Y,N,Y,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001398&pblancNo=2020001398,청약신청 종료 후 표출됩니다.,,,,,,,,,경기 양주회천 신혼희망타운,경기 양주시 덕계동 947
2020001388,2020001388,고덕신도시 EBC-2BL  힐스테이트 고덕 센트럴,1,APT,1,민영,0,분양주택,410,경기,17770,경기도 평택시 고덕면 고덕국제화지구EBC-2BL,660,2020-12-18,2020-12-28,2020-12-30,2020-12-28,2020-12-28,2020-12-29,2020-12-29,2020-12-29,2020-12-29,2020-12-29,2020-12-29,2020-12-30,2020-12-30,2020-12-30,2020-12-30,2020-12-30,2020-12-30,2021-01-08,2021-01-20,2021-01-29,http://hillstate-goduk.com,현대엔지니어링 주식회사,18110133,(주)평택고덕피에프브이,202408,N,Y,Y,N,N,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001388&pblancNo=2020001388,078.1643,34,1순위,해당지역,466,46.60,56,62,58.63,경기 고덕신도시 힐스테이트 고덕 센트럴,경기 평택시 고덕동 2618-3
2020001385,2020001385,화성 봉담2지구 C-1블록 중흥S-클래스,1,APT,1,민영,0,분양주택,410,경기,18307,경기도 화성시 봉담2지구 C-1블록,707,2020-12-18,2020-12-28,2020-12-30,2020-12-28,2020-12-28,2020-12-29,2020-12-29,2020-12-29,2020-12-29,2020-12-29,2020-12-29,2020-12-30,2020-12-30,2020-12-30,2020-12-30,2020-12-30,2020-12-30,2021-01-07,2021-01-19,2021-01-25,http://www.bdsclass.com/,중흥토건(주),0312179600,(주)세종이엔지,202401,N,Y,Y,N,Y,Y,Y,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001385&pblancNo=2020001385,099.3850A,481,1순위,해당지역,"1,108",7.69,46,68,53.61,경기 화성 봉담2지구,경기 화성시 봉담읍 상리 50-39
2020001383,2020001383,화성 봉담2지구 A-5블록 중흥S-클래스,1,APT,1,민영,0,분양주택,410,경기,18307,경기도 화성시 봉담2지구 A-5블록,808,2020-12-18,2020-12-28,2020-12-30,2020-12-28,2020-12-28,2020-12-29,2020-12-29,2020-12-29,2020-12-29,2020-12-29,2020-12-29,2020-12-30,2020-12-30,2020-12-30,2020-12-30,2020-12-30,2020-12-30,2021-01-08,2021-01-19,2021-01-25,http://www.bdsclass.com/,중흥건설(주),0312179600,세흥산업개발(주),202401,N,Y,Y,N,Y,Y,Y,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001383&pblancNo=2020001383,059.9293A,134,1순위,해당지역,415,10.38,42,61,51,경기 화성 봉담2지구,경기 화성시 봉담읍 상리 50-39
2020001386,2020001386,힐스테이트 리슈빌 강일,1,APT,1,민영,0,분양주택,100,서울,5200,서울특별시 강동구 강일동 고덕강일공공주택지구 5블럭,809,2020-12-18,2020-12-28,2020-12-30,2020-12-28,2020-12-28,2020-12-29,2020-12-29,,,2020-12-29,2020-12-29,2020-12-30,2020-12-30,,,2020-12-30,2020-12-30,2021-01-07,2021-01-18,2021-01-24,https://www.hillstate.co.kr/s/#richeville_gangil,"현대건설(주),계룡건설산업(주)",15880459,"현대건설(주),계룡건설산업(주)",202309,Y,Y,Y,N,N,Y,Y,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001386&pblancNo=2020001386,084.8942A,23,1순위,해당지역,"2,382",198.50,69,74,69.42,서울 힐스테이트 리슈빌 강일,서울 강동구 강일동 72
2020001382,2020001382,파주연풍 양우내안애 에코하임,1,APT,1,민영,0,분양주택,410,경기,10840,경기도 파주시 파주읍 연풍리 103-24번지 일원,40,2020-12-14,2020-12-24,2020-12-29,2020-12-24,2020-12-24,2020-12-28,2020-12-28,,,2020-12-28,2020-12-28,2020-12-29,2020-12-29,,,2020-12-29,2020-12-29,2021-01-05,2021-01-18,2021-01-20,http://연풍양우내안애.com,양우건설(주),16005745,연풍리지역주택조합,202209,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001382&pblancNo=2020001382,059.9782A,6,1순위,해당지역,1,(△5),0,0,0,경기 파주연풍 양우내안애 에코하임,경기 파주시 파주읍 연풍리 484
2020001162,2020001162,원종동 승윤노블리안 아파트,1,APT,1,민영,0,분양주택,410,경기,14419,경기도 부천시 원종동 159-1번지 외 7필지,56,2020-12-04,2020-12-14,2020-12-17,2020-12-14,2020-12-14,2020-12-15,2020-12-15,,,2020-12-16,2020-12-16,2020-12-17,2020-12-17,,,2020-12-17,2020-12-17,2020-12-23,2021-01-03,2021-01-13,http://www.syoon.co.kr,승윤종합건설(주),18992241,오건아파트주택 재건축정비사업조합,202202,N,Y,N,Y,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001162&pblancNo=2020001162,041.2600,9,1순위,해당지역,5,(△4),0,0,0,경기 원종동 승윤노블리안 아파트,경기 부천시 오정구 원종동 474
2020001306,2020001306,화성남양 시티프라디움 4차,1,APT,1,민영,0,분양주택,410,경기,18268,경기도 화성시 남양뉴타운 도시개발사업지구 B-14블록,556,2020-12-03,2020-12-14,2020-12-17,2020-12-14,2020-12-14,2020-12-15,2020-12-15,,,2020-12-16,2020-12-16,2020-12-17,2020-12-17,,,2020-12-17,2020-12-17,2020-12-23,2021-01-04,2021-01-08,http://www.화성남양시티프라디움4차.com/,"(주)시티, (주)시티건설, (주)시티종합건설",16447228,(주)시티글로벌,202304,N,Y,Y,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001306&pblancNo=2020001306,084.9764A,282,1순위,해당지역,122,(△160),0,0,0,경기 화성남양 시티프라디움 4차,경기 화성시 남양읍 남양리 2191
2020001324,2020001324,DS 더 웰가,1,APT,1,민영,0,분양주택,410,경기,15840,경기도 군포시 당동 747-5,42,2020-11-27,2020-12-08,2020-12-10,,,2020-12-08,2020-12-08,,,2020-12-09,2020-12-09,2020-12-10,2020-12-10,,,2020-12-10,2020-12-10,2020-12-17,2020-12-28,2020-12-30,,(주) 엠제이종합건설,18995045,동서파크뷰,202101,Y,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001324&pblancNo=2020001324,065.9500A,21,1순위,해당지역,4,(△17),0,0,0,경기 DS 더 웰가,경기 의정부시 의정부동 127-5
2020001315,2020001315,양평 다문지구 반도유보라 아이비파크,1,APT,1,민영,0,분양주택,410,경기,12519,경기도 양평군 용문면 다문리 213번지 일원,740,2020-11-27,2020-12-07,2020-12-09,2020-12-07,2020-12-07,2020-12-08,2020-12-08,,,2020-12-08,2020-12-08,2020-12-09,2020-12-09,,,2020-12-09,2020-12-09,2020-12-15,2020-12-28,2020-12-30,http://www.yp-ubora.co.kr/,(주)반도건설,18000730,(주)반도건설,202307,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001315&pblancNo=2020001315,059.9887A,187,1순위,해당지역,47,(△140),-,-,-,경기 양평 다문지구 반도유보라 아이비파크,경기 양평군 용문면 다문리 1107
2020001304,2020001304,오산 롯데캐슬 스카이파크,1,APT,1,민영,0,분양주택,410,경기,18145,경기도 오산시 원동 712-1번지 일원,2339,2020-11-27,2020-12-07,2020-12-10,2020-12-07,2020-12-07,2020-12-08,2020-12-08,,,2020-12-09,2020-12-09,2020-12-10,2020-12-10,,,2020-12-10,2020-12-10,2020-12-16,2020-12-27,2020-12-31,http://오산롯데캐슬스카이파크.com/,롯데건설(주),18117890,롯데건설(주),202401,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001304&pblancNo=2020001304,065.9785,365,1순위,해당지역,173,(△192),0,0,0,경기 오산 롯데캐슬 스카이파크,경기 오산시 원동 712-1
2020001292,2020001292,망우역 신원아침도시,1,APT,1,민영,0,분양주택,100,서울,2071,서울특별시 중랑구 신내동 488-1번지 외 2필지,99,2020-11-27,2020-12-07,2020-12-10,2020-12-07,2020-12-07,2020-12-08,2020-12-08,,,2020-12-09,2020-12-09,2020-12-10,2020-12-10,,,2020-12-10,2020-12-10,2020-12-17,2020-12-28,2020-12-30,http://www.망우역신원아침도시.com,신원종합개발(주),18112990,(주)무궁화신탁,202303,Y,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001292&pblancNo=2020001292,048.7950A,8,1순위,해당지역,196,24.50,52,55,53.25,서울 망우역 신원아침도시,서울 중랑구 신내동 838
2020001281,2020001281,덕은 삼정그린코아 더베스트,1,APT,1,민영,0,분양주택,410,경기,10539,경기도 고양덕양구 덕은도시개발지구 주상1BL,341,2020-11-26,2020-12-07,2020-12-10,2020-12-07,2020-12-07,2020-12-08,2020-12-08,,,2020-12-09,2020-12-09,2020-12-10,2020-12-10,,,2020-12-10,2020-12-10,2020-12-17,2020-12-28,2021-01-03,http://덕은삼정그린코아.com/,삼정건설(주),15660532,삼정건설(주),202307,N,Y,Y,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001281&pblancNo=2020001281,084.9147A,38,1순위,해당지역,"2,145",56.45,64,73,66.66,경기 덕은 삼정그린코아 더베스트,경기 고양시 덕양구 덕은동 710
2020001026,2020001026,용인 보평역 서희스타힐스 리버파크,1,APT,1,민영,0,분양주택,410,경기,17041,경기도 용인처인구 330-1번지 일원,976,2020-11-25,2020-12-07,2020-12-10,2020-12-07,2020-12-07,2020-12-08,2020-12-08,,,2020-12-09,2020-12-09,2020-12-10,2020-12-10,,,2020-12-10,2020-12-10,2020-12-17,2020-12-28,2020-12-31,http://보평역서희스타힐스.kr,서희건설,313320014,용인보평역지역주택조합,202312,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001026&pblancNo=2020001026,052.5980,126.0,1순위,해당지역,29,(△97),-,-,-,경기 용인 보평역 서희스타힐스 리버파크,경기 용인시 처인구 유방동 330-1
2020001242,2020001242,화성시청역 서희스타힐스 4차 숲속마을,1,APT,1,민영,0,분양주택,410,경기,18277,경기도 화성시 남양읍 신남리 산96-8번지 일원,550,2020-11-23,2020-12-03,2020-12-08,2020-12-03,2020-12-03,2020-12-04,2020-12-04,,,2020-12-07,2020-12-07,2020-12-08,2020-12-08,,,2020-12-08,2020-12-08,2020-12-14,2020-12-28,2020-12-30,http://www.sn-starhills.co.kr,(주)서희건설,15886182,화성신남지역주택조합,202308,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001242&pblancNo=2020001242,059.9912A,54.0,1순위,해당지역,14,(△40),-,-,-,경기 화성시청역 서희스타힐스 4차 숲속마을,경기 화성시 남양읍 신남리 산 96-8
2020001279,2020001279,고양 덕은지구 A3BL 호반써밋 DMC 힐즈,1,APT,1,민영,0,분양주택,410,경기,10539,경기도 고양덕양구 덕은동403-2번지 일원,559,2020-11-20,2020-12-02,2020-12-07,2020-12-02,2020-12-02,2020-12-03,2020-12-03,,,2020-12-04,2020-12-04,2020-12-07,2020-12-07,,,2020-12-07,2020-12-07,2020-12-11,2020-12-22,2020-12-24,http://www.hobansummit-dmc.co.kr/,(주)호반건설,15663684,(주)동훈,202212,N,Y,Y,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001279&pblancNo=2020001279,084.9773A,181.0,1순위,해당지역,"7,503",41.45,59,79,63.35,경기 고양 덕은지구 A3BL 호반써밋 DMC 힐즈,경기 고양시 덕양구 덕은동 596
2020001184,2020001184,여주역 휴먼빌,1,APT,1,민영,0,분양주택,410,경기,12650,경기도 여주시 교동 역세권 도시개발사업구역 1블럭,640,2020-11-20,2020-12-02,2020-12-04,2020-12-02,2020-12-02,2020-12-03,2020-12-03,,,2020-12-03,2020-12-03,2020-12-04,2020-12-04,,,2020-12-04,2020-12-04,2020-12-10,2020-12-21,2020-12-23,http://여주역휴먼빌.com/,일신건영(주),15996501,일신건영(주),202305,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001184&pblancNo=2020001184,059.9920,202.0,1순위,해당지역,202,1.00,0,0,0,경기 여주역 휴먼빌,경기 여주시 교동 412
2020001299,2020001299,SH 위례지구 A1-5BL 공공분양,1,APT,3,국민,0,분양주택,100,서울,5847,서울특별시 송파구 거여동 651,1282,2020-11-19,2020-12-10,2020-12-11,,,2020-12-10,2020-12-10,,,2020-12-10,2020-12-10,2020-12-11,2020-12-11,,,2020-12-11,2020-12-11,2020-12-16,2021-03-15,2021-03-24,http://www.i-sh.co.kr,한화건설,16003456,서울주택도시공사,202108,Y,Y,Y,N,Y,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001299&pblancNo=2020001299,066.0000H,34.0,1순위,해당지역,"4,799",282.29,,,,서울 SH 위례지구,
2020001298,2020001298,SH 위례지구 A1-12BL 공공분양,1,APT,3,국민,0,분양주택,100,서울,5847,서울특별시 송파구 거여동 606번지,394,2020-11-19,2020-12-10,2020-12-11,,,2020-12-10,2020-12-10,,,2020-12-10,2020-12-10,2020-12-11,2020-12-11,,,2020-12-11,2020-12-11,2020-12-16,2021-03-15,2021-03-24,https://www.i-sh.co.kr,진흥기업,16003456,서울주택도시공사,202108,Y,Y,Y,N,Y,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001298&pblancNo=2020001298,064.0000H,14.0,1순위,해당지역,"2,640",377.14,,,,서울 SH 위례지구,
2020001276,2020001276,쌍용 더 플래티넘 프리미어,1,APT,1,민영,0,분양주택,410,경기,17563,경기도 안성시 공도읍 승두리73,1696,2020-11-17,2020-12-01,2020-12-04,2020-12-01,2020-12-01,2020-12-02,2020-12-02,,,2020-12-03,2020-12-03,2020-12-04,2020-12-04,,,2020-12-04,2020-12-04,2020-12-10,2020-12-21,2020-12-25,https://www.ssyapt.com/ansung,쌍용건설(주),316588000,우리자산신탁 주식회사,202312,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001276&pblancNo=2020001276,059.9300,541.0,1순위,해당지역,35,(△506),-,-,-,경기 쌍용 더 플래티넘 프리미어,경기 안성시 공도읍 승두리 73
2020001197,2020001197,반정 아이파크 캐슬 4단지,1,APT,1,민영,0,분양주택,410,경기,44534,경기도 화성시 반정동 621-101 일원,986,2020-11-06,2020-11-16,2020-11-19,2020-11-16,2020-11-16,2020-11-17,2020-11-17,,,2020-11-18,2020-11-18,2020-11-19,2020-11-19,,,2020-11-19,2020-11-19,2020-11-26,2020-12-17,2020-12-21,http://hdc.i-park.com/banjung,"현대산업개발(주),롯데건설(주)",16881551,(주)하나자산신탁,202212,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001197&pblancNo=2020001197,059.8300A,89.0,1순위,해당지역,849,9.54,34,54,41.64,경기 반정 아이파크 캐슬 4단지,경기 화성시 반정동 623
2020001095,2020001095,반정 아이파크 캐슬 5단지,1,APT,1,민영,0,분양주택,410,경기,44534,경기도 화성시 621-87번지 일원,1378,2020-11-06,2020-11-16,2020-11-19,2020-11-16,2020-11-16,2020-11-17,2020-11-17,,,2020-11-18,2020-11-18,2020-11-19,2020-11-19,,,2020-11-19,2020-11-19,2020-11-25,2020-12-11,2020-12-16,http://hdc.i-park.com/banjung,"현대산업개발(주),롯데건설(주)",16881551,(주)하나자산신탁,202212,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001095&pblancNo=2020001095,059.9200B,18.0,1순위,해당지역,505,28.06,49,57,52.64,경기 반정 아이파크 캐슬 5단지,경기 화성시 반정동 637
2020000853,2020000853,양우내안애 더 센트럴,1,APT,1,민영,0,분양주택,410,경기,17038,경기도 용인처인구 고림동 723-3번지 일원,627,2020-11-06,2020-11-17,2020-11-20,2020-11-17,2020-11-17,2020-11-18,2020-11-18,,,2020-11-19,2020-11-19,2020-11-20,2020-11-20,,,2020-11-20,2020-11-20,2020-11-26,2020-12-08,2020-12-10,http://yangwoo-gorim3.co.kr/,양우건설 주식회사 ,16614648,(주)경안개발,202305,N,Y,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020000853&pblancNo=2020000853,064.6939A,47.0,1순위,해당지역,162,3.45,46,69,52.69,경기 양우내안애 더 센트럴,경기 용인시 처인구 고림동 1033
2020001125,2020001125,여주 서해 스카이팰리스,1,APT,1,민영,0,분양주택,410,경기,12639,경기도 여주시 천송동 591-10 외 일원,174,2020-11-04,2020-11-16,2020-11-18,2020-11-16,2020-11-16,2020-11-17,2020-11-17,,,2020-11-17,2020-11-17,2020-11-18,2020-11-18,,,2020-11-18,2020-11-18,2020-11-24,2020-12-07,2020-12-09,http://yjseohai.co.kr,(주)서해종합건설,16610014,(주)호영개발,202402,N,N,N,N,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001125&pblancNo=2020001125,077.2194,32.0,1순위,해당지역,0,(△32),-,-,-,경기 여주 서해 스카이팰리스,경기 여주시 천송동 591-7
2020001240,2020001240,안양 광신프로그레스 리버뷰,1,APT,1,민영,0,분양주택,410,경기,14084,안양동 190-6번지 일원,43,2020-10-30,2020-11-10,2020-11-13,2020-11-10,2020-11-10,2020-11-11,2020-11-11,,,2020-11-12,2020-11-12,2020-11-13,2020-11-13,,,2020-11-13,2020-11-13,2020-11-19,2020-12-01,2020-12-03,http://www.gwangshin.co.kr,(주)광신종합건설,314478700,동성2차아파트재건축주택조합,202108,Y,Y,N,Y,N,N,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001240&pblancNo=2020001240,051.0300,10.0,1순위,해당지역,7,(△3),0,0,0,경기 안양 광신프로그레스 리버뷰,경기 안양시 만안구 안양동 1429
2020001193,2020001193,김포마송지구 대방엘리움 더퍼스트,1,APT,1,민영,0,분양주택,410,경기,10032,경기도 김포시 통진읍 마송리 536,841,2020-10-30,2020-11-09,2020-11-11,2020-11-09,2020-11-09,2020-11-10,2020-11-10,2020-11-10,2020-11-10,2020-11-10,2020-11-10,2020-11-11,2020-11-11,2020-11-11,2020-11-11,2020-11-11,2020-11-11,2020-11-17,2020-12-01,2020-12-03,http://www.elium-ms.co.kr,대방산업개발(주),16889200,마송1차 엘리움건설,202304,N,N,Y,N,N,Y,N,https://www.applyhome.co.kr/ai/aia/selectAPTLttotPblancDetail.do?houseManageNo=2020001193&pblancNo=2020001193,059.9306A,11.0,1순위,해당지역,48,16.00,57,60,58.5,경기 김포마송지구 대방엘리움 더퍼스트,경기 김포시 통진읍 마송리 536
